"crypto","usd","usd_market_cap","usd_24h_vol","usd_24h_change","last_updated_at","id","load_date"
bitcoin,37832.0,708989580544.6385,36080697718.60284,-1.9807807582777355,1623970792,1877,"2021-06-17 16:00:04"
bitcoin,38194.0,715652442155.1261,36330237284.41833,-0.3850554951328051,1623974391,1881,"2021-06-17 17:00:04"
bitcoin,37997.0,713567672410.3032,36014257559.583694,-1.7543513298304476,1623977975,1887,"2021-06-17 18:00:04"
bitcoin,37761.0,707549979370.2393,36003587406.553246,-2.3144645483100303,1623981569,1889,"2021-06-17 19:00:18"
bitcoin,37970.0,707564261950.572,36720702992.08504,-2.246037599007854,1623985169,1896,"2021-06-17 20:00:03"
bitcoin,38046.0,712554516172.6471,36813081137.57871,-2.4319007100218966,1623988798,1900,"2021-06-17 21:00:03"
bitcoin,38160.0,715029570359.2091,36622209068.76812,-1.7741514559493219,1623992363,1902,"2021-06-17 22:00:03"
bitcoin,37791.0,708109101365.3177,36275495640.91609,-2.4888290913908953,1623996000,1908,"2021-06-17 23:00:03"
bitcoin,37604.0,705728738645.813,36223191168.62588,-4.361939756512706,1623999602,1910,"2021-06-18 00:00:04"
bitcoin,37822.0,709897436135.127,35514079024.34236,-3.950681090689451,1624003165,1914,"2021-06-18 01:00:03"
bitcoin,38107.0,711968573621.9568,35391312197.309586,-3.0913881235910985,1624006782,1920,"2021-06-18 02:00:04"
bitcoin,37643.0,705657758593.7286,35763917111.19471,-4.7086701901522146,1624010394,1924,"2021-06-18 03:00:03"
bitcoin,38076.0,714330611074.8416,37164275014.68832,-3.2211918165757303,1624013994,1927,"2021-06-18 04:00:04"
bitcoin,37881.0,709813326225.2299,37328563847.90249,-3.472431640442929,1624017598,1931,"2021-06-18 05:00:03"
bitcoin,37383.0,701360259784.239,36614130321.277214,-3.9008492232021803,1624021187,1933,"2021-06-18 06:00:04"
bitcoin,37214.0,697310232633.9753,37037982691.03878,-4.143290172768854,1624024788,1938,"2021-06-18 07:00:04"
bitcoin,36742.0,688467486638.1914,37528816976.997765,-5.6839108472073265,1624028382,1942,"2021-06-18 08:00:07"
bitcoin,36421.0,683367659120.6227,37874401108.52862,-6.976217582492153,1624031982,1947,"2021-06-18 09:00:03"
bitcoin,36627.0,686326539820.8789,37766273315.8042,-4.602922615834033,1624035587,1949,"2021-06-18 10:00:18"
bitcoin,36368.0,682487892654.9233,36050644811.23887,-3.9205468727187367,1624039200,1956,"2021-06-18 11:00:04"
bitcoin,35335.0,662115945565.4403,35754528517.25868,-6.5591518639150745,1624042776,1957,"2021-06-18 12:00:06"
bitcoin,35463.0,663809455916.9951,36510075190.33953,-6.091225243735141,1624046389,1963,"2021-06-18 13:00:03"
bitcoin,35392.0,663175733464.7625,34500950596.89357,-6.218886767789429,1624049992,1968,"2021-06-18 14:00:18"
bitcoin,35664.0,667537371168.39,34902562799.71486,-5.700840857732778,1624053577,1972,"2021-06-18 15:00:04"
bitcoin,35516.0,665502131738.9186,34204981971.169643,-6.122883290954486,1624057188,1975,"2021-06-18 16:00:03"
bitcoin,35773.0,670331454206.8282,35087320375.410866,-6.336759955167837,1624060789,1979,"2021-06-18 17:00:03"
bitcoin,35926.0,671645161231.5524,35283271346.42445,-5.3604925808545705,1624064387,1983,"2021-06-18 18:00:03"
bitcoin,36175.0,677848701765.5125,34375346657.33789,-4.149550732019422,1624067998,1986,"2021-06-18 19:00:04"
bitcoin,35536.0,666372464835.9135,33637051444.117092,-6.6609474031882066,1624071596,1989,"2021-06-18 20:00:03"
bitcoin,35108.0,657364556924.221,34193355457.55791,-7.721992048326934,1624075198,1996,"2021-06-18 21:00:04"
bitcoin,35184.0,665162083465.2764,34967519795.99177,-7.7953089766463215,1624078797,1998,"2021-06-18 22:00:03"
bitcoin,35626.0,667573513405.6267,35567451114.74192,-5.725433285845974,1624082385,2002,"2021-06-18 23:00:07"
bitcoin,35856.0,671882510795.4176,35553071393.68836,-4.6488365492062655,1624085964,2007,"2021-06-19 00:00:03"
bitcoin,35882.0,672364466926.1401,35588037146.10746,-4.972490363025525,1624089598,2010,"2021-06-19 01:00:06"
bitcoin,36028.0,675117537768.7207,35508603370.45647,-5.4558482019296815,1624093172,2014,"2021-06-19 02:00:04"
bitcoin,35809.0,671012116152.948,34985686969.57984,-4.8729256451241145,1624096793,2018,"2021-06-19 03:00:11"
bitcoin,35943.0,673829955410.3182,34323994353.98996,-5.626901401870326,1624100400,2021,"2021-06-19 04:00:03"
bitcoin,36071.0,675916922883.3248,34202378498.319542,-4.779081123808403,1624103981,2025,"2021-06-19 05:00:03"
bitcoin,35739.0,674713698405.3057,34315360881.292645,-4.7333221615668455,1624107596,2032,"2021-06-19 06:00:05"
bitcoin,35905.0,674225536447.3662,33953870445.855392,-3.601213645129777,1624111199,2036,"2021-06-19 07:00:04"
bitcoin,36238.0,679915827793.5833,33155261268.062626,-1.3690641631670526,1624114788,2039,"2021-06-19 08:00:03"
bitcoin,36087.0,674618508443.7548,32491698798.178326,-0.9154865656512067,1624118370,2042,"2021-06-19 09:00:04"
bitcoin,35992.0,674450720199.8041,30885117125.136345,-1.5399346607974957,1624121994,2047,"2021-06-19 10:00:18"
bitcoin,35857.0,671922271781.7234,31214672969.97584,-1.4035175792871648,1624125596,2050,"2021-06-19 11:00:03"
bitcoin,35559.0,664383736810.8522,30135692700.530357,0.6321264665892078,1624129157,2054,"2021-06-19 12:00:06"
bitcoin,36008.0,674706152790.2399,29917416502.48288,1.6058146758427205,1624132796,2057,"2021-06-19 13:00:04"
bitcoin,36297.0,673632094411.1506,29783334413.954506,2.355678654920019,1624136397,2063,"2021-06-19 14:00:04"
bitcoin,36059.0,675712000105.105,29363370796.642548,1.0484576739001403,1624139992,2066,"2021-06-19 15:00:04"
bitcoin,35778.0,670444214224.253,29106796047.348694,0.7391473389882819,1624143571,2072,"2021-06-19 16:00:06"
bitcoin,35582.0,666901325910.3705,28858979691.78587,-0.5370492881672884,1624147198,2074,"2021-06-19 17:00:03"
bitcoin,35459.0,664381896693.6603,29177575221.802002,-1.3334196303318449,1624150788,2077,"2021-06-19 18:00:10"
bitcoin,35757.0,670218963601.6378,29168568684.61049,-1.1527732914325013,1624154385,2082,"2021-06-19 19:00:04"
bitcoin,35566.0,663663330477.4569,28737651978.445583,0.08687062255492176,1624157989,2088,"2021-06-19 20:00:03"
bitcoin,35713.0,670416918849.4746,27826997684.891533,1.56187152426396,1624161598,2092,"2021-06-19 21:00:03"
bitcoin,35921.0,672796779419.0718,27390196278.64609,2.089725025990395,1624165199,2093,"2021-06-19 22:00:03"
bitcoin,35856.0,671438973746.26,27068846245.671593,0.6432759789176024,1624168791,2098,"2021-06-19 23:00:04"
bitcoin,35558.0,669852991571.7,26459942014.059105,-0.9203994645255642,1624172394,2103,"2021-06-20 00:00:04"
bitcoin,35629.0,667649000209.2269,26418756289.3977,-0.7048392232642064,1624175981,2107,"2021-06-20 01:00:11"
bitcoin,35277.0,665381496041.6584,26197068114.474743,-2.0149900213476126,1624179573,2110,"2021-06-20 02:00:05"
bitcoin,35051.0,661745625688.6301,26340993722.619503,-2.117132684383528,1624183178,2113,"2021-06-20 03:00:03"
bitcoin,34170.0,640624380513.1061,27957643353.334984,-4.928116522133098,1624186784,2118,"2021-06-20 04:00:06"
bitcoin,33928.0,637622354808.4727,28136619881.17286,-5.912792250706927,1624190394,2124,"2021-06-20 05:00:04"
bitcoin,33935.0,633006849057.6514,29417603061.675808,-5.080721531334011,1624193984,2126,"2021-06-20 06:00:04"
bitcoin,34103.0,637868593973.5757,31042008042.83629,-5.0311398426679785,1624197582,2132,"2021-06-20 07:00:04"
bitcoin,34157.0,640160896451.6063,30722824620.679436,-5.7808091276682445,1624201187,2133,"2021-06-20 08:00:11"
bitcoin,34440.0,645383821103.2651,32182853590.28191,-4.5419786232720325,1624204792,2140,"2021-06-20 09:00:03"
bitcoin,34610.0,649360993900.4937,32291589136.393578,-3.622429132993716,1624208398,2144,"2021-06-20 10:00:03"
bitcoin,34548.0,647409559272.9913,32804569434.982136,-3.6060773021107044,1624211961,2147,"2021-06-20 11:00:04"
bitcoin,35032.0,656581312556.1339,33131508354.68969,-1.670038172497593,1624215596,2151,"2021-06-20 12:00:03"
bitcoin,35831.0,671458406678.4445,34355130097.56335,-0.49136189600351643,1624219180,2156,"2021-06-20 13:00:06"
bitcoin,35902.0,674102545337.8038,35124409876.22898,-1.0880082269813276,1624222782,2158,"2021-06-20 14:00:03"
bitcoin,35667.0,671856435504.4896,35473662910.17312,-1.0816627996598955,1624226405,2162,"2021-06-20 15:00:10"
bitcoin,35793.0,671036027768.5597,35761301707.420074,0.047647331834125756,1624230002,2167,"2021-06-20 16:00:19"
bitcoin,35787.0,668269872978.26,35609127163.62243,0.5773627196702305,1624233592,2172,"2021-06-20 17:00:03"
bitcoin,35605.0,665271812931.5348,35177017548.898315,0.41195378124002907,1624237180,2173,"2021-06-20 18:00:03"
bitcoin,35425.0,663843131196.2979,34996392572.86316,-0.6974050911903952,1624240785,2177,"2021-06-20 19:00:07"
bitcoin,35099.0,657902787251.518,35123561044.59336,-1.4002303120065407,1624244387,2181,"2021-06-20 20:00:03"
bitcoin,34815.0,652528460570.8966,35083979628.0945,-2.514774520987418,1624247945,2188,"2021-06-20 21:00:03"
bitcoin,34011.0,637350362222.5753,35920112550.72875,-5.317107946038283,1624251591,2192,"2021-06-20 22:00:03"
bitcoin,34550.0,643870947535.6504,37668364058.25373,-3.6351087034920666,1624255186,2193,"2021-06-20 23:00:03"
bitcoin,32987.0,618165954826.9365,40027907827.111595,-7.231318291838236,1624258764,2199,"2021-06-21 00:00:04"
bitcoin,32962.0,615373818141.7695,42083137907.43671,-7.562193211898793,1624262396,2202,"2021-06-21 01:00:07"
bitcoin,32920.0,618471321704.1632,43032282530.33181,-6.64657123041993,1624265995,2208,"2021-06-21 02:00:03"
bitcoin,33329.0,624806102475.1744,46727489482.81438,-4.913530121379863,1624269419,2210,"2021-06-21 03:00:04"
bitcoin,32499.0,609744073116.8322,45204724042.240295,-4.890597003567982,1624273153,2215,"2021-06-21 04:00:03"
bitcoin,32499.0,609744073116.8322,45204724042.240295,-4.890597003567982,1624273153,2219,"2021-06-21 05:01:03"
bitcoin,32255.0,610896248051.3076,47516353397.91396,-4.946422031563412,1624280396,2224,"2021-06-21 06:00:04"
bitcoin,33116.0,617882205301.6178,49256402919.18067,-2.860903976313783,1624283996,2225,"2021-06-21 07:00:04"
bitcoin,33075.0,614998272694.1443,49802388173.89361,-3.3342907800107713,1624287590,2231,"2021-06-21 08:00:03"
bitcoin,32658.0,611153632688.6127,49153648688.75071,-5.173907211765459,1624291187,2236,"2021-06-21 09:00:04"
bitcoin,32053.0,606767069178.1958,48085057148.5488,-7.3877950502534855,1624294796,2238,"2021-06-21 10:00:03"
bitcoin,32344.0,608823137344.5225,49636051190.79718,-6.376084506349956,1624298369,2242,"2021-06-21 11:00:03"
bitcoin,32886.0,616288014432.448,50660311548.13956,-6.125065805371446,1624301990,2248,"2021-06-21 12:00:03"
bitcoin,32449.0,608091493951.057,49792961712.78733,-9.2425368204363,1624305594,2249,"2021-06-21 13:00:12"
bitcoin,32717.0,615033606603.008,49605068342.98205,-8.854277907682413,1624309189,2254,"2021-06-21 14:00:19"
bitcoin,31587.0,591944171129.3114,48943116435.52936,-11.439592579501182,1624312793,2259,"2021-06-21 15:00:11"
bitcoin,31513.0,594966515459.4728,50378367800.2993,-11.958050458748144,1624316400,2264,"2021-06-21 16:00:07"
bitcoin,31712.0,598335733135.868,51873870276.52254,-11.387188429389592,1624319985,2267,"2021-06-21 17:00:04"
bitcoin,31942.0,598738953772.7423,53581823041.8984,-10.295182066939395,1624323584,2271,"2021-06-21 18:00:03"
bitcoin,32781.0,614327500171.2258,56587800343.98672,-7.443716198116763,1624327195,2274,"2021-06-21 19:00:04"
bitcoin,32817.0,614140141762.3463,56775905292.963585,-6.5041187850263595,1624330753,2278,"2021-06-21 20:00:03"
bitcoin,32817.0,614140141762.3463,56775905292.963585,-6.5041187850263595,1624330753,2282,"2021-06-21 21:01:02"
bitcoin,32997.0,617387390328.6464,56124031813.934105,-3.6396496732894428,1624337992,2288,"2021-06-21 22:00:13"
bitcoin,32613.0,611171904029.7821,54709207285.06593,-5.620381960731493,1624341590,2290,"2021-06-21 23:00:17"
bitcoin,32717.0,614984500751.1183,51165418872.42368,-0.7564385467120187,1624345197,2293,"2021-06-22 00:00:04"
bitcoin,32824.0,616501564684.305,49841812782.396645,-0.41734616978578193,1624348776,2300,"2021-06-22 01:00:04"
bitcoin,32824.0,616501564684.305,49841812782.396645,-0.41734616978578193,1624348776,2304,"2021-06-22 02:00:34"
bitcoin,31447.0,592625732629.9932,45858791225.491516,-5.630096539515171,1624355999,2306,"2021-06-22 03:00:03"
bitcoin,31994.0,601747061522.2871,46698797281.02177,-1.4824736213610974,1624359552,2312,"2021-06-22 04:00:03"
bitcoin,31516.0,590487516596.3148,43561184562.151405,-3.468859187453325,1624363160,2314,"2021-06-22 05:00:04"
bitcoin,29720.0,556962113838.93,46124362793.27403,-7.861813363359378,1624366784,2317,"2021-06-22 06:00:07"
bitcoin,29155.0,554452595513.6111,47526964439.537895,-11.962933040451789,1624370374,2324,"2021-06-22 07:00:03"
bitcoin,30644.0,561521075258.56,51988002400.83777,-7.351136334263189,1624373952,2327,"2021-06-22 08:00:03"
bitcoin,30644.0,561521075258.56,51988002400.83777,-7.351136334263189,1624373952,2331,"2021-06-22 09:00:35"
bitcoin,32362.0,600252049045.9213,59084553704.86269,0.6302583735012054,1624381204,2335,"2021-06-22 10:00:08"
bitcoin,32664.0,609235085939.8036,60182673593.48562,0.9890852534045863,1624384748,2338,"2021-06-22 11:00:03"
bitcoin,33028.0,622872104968.3147,61694386496.823,0.4108073031709467,1624388391,2344,"2021-06-22 12:00:07"
bitcoin,32708.0,612831262298.9545,60600173277.68185,0.7991376495395618,1624391972,2347,"2021-06-22 13:00:03"
bitcoin,32956.0,617207810852.3658,61284279707.68498,1.0023033015145675,1624395597,2351,"2021-06-22 14:00:03"
bitcoin,32232.0,606198120855.7755,59089161609.49515,2.04258216286485,1624399193,2354,"2021-06-22 15:00:04"
bitcoin,32448.0,607140335299.7516,58083694548.42164,2.9679991833637285,1624402796,2359,"2021-06-22 16:00:07"
bitcoin,32494.0,606580031922.7239,57441651959.064156,2.4647639320011603,1624406371,2364,"2021-06-22 17:00:07"
bitcoin,34689.0,639242128358.2177,61695530219.06185,8.44002750377376,1624410004,2367,"2021-06-22 18:00:07"
bitcoin,33891.0,637847595981.0542,60793763595.53783,3.3853868676388204,1624413582,2369,"2021-06-22 19:00:04"
bitcoin,33987.0,639060229543.5509,61589640718.06242,3.470620221128098,1624417198,2373,"2021-06-22 20:00:03"
bitcoin,33934.0,634011276645.0135,62173202372.17063,2.296874881507104,1624420790,2379,"2021-06-22 21:00:04"
bitcoin,34106.0,637158055630.3156,62862276938.435844,3.328538131497895,1624424384,2383,"2021-06-22 22:00:05"
bitcoin,34452.0,646234354488.556,64213381690.5572,5.478082981193616,1624427996,2385,"2021-06-22 23:00:11"
bitcoin,33897.0,635258768981.0538,63775857241.2561,3.542107119999254,1624431599,2392,"2021-06-23 00:00:07"
bitcoin,34106.0,639187114464.1962,64234536643.42611,3.9054562807980537,1624435195,2395,"2021-06-23 01:00:04"
bitcoin,33861.0,634589930687.7904,63018249449.28698,7.198281004723474,1624438792,2399,"2021-06-23 02:00:03"
bitcoin,33998.0,637159502810.225,62579390132.645355,8.112955016472414,1624442394,2403,"2021-06-23 03:00:04"
bitcoin,34339.0,641069527298.1764,61408094847.26426,7.469293448724741,1624445986,2407,"2021-06-23 04:00:03"
bitcoin,33967.0,636261553385.0806,60528567829.4674,7.912548855881063,1624449564,2409,"2021-06-23 05:00:03"
bitcoin,34210.0,638876776917.3231,54532348599.356026,13.873828567857572,1624453199,2415,"2021-06-23 06:00:04"
bitcoin,34210.0,638876776917.3231,54532348599.356026,13.873828567857572,1624453199,2419,"2021-06-23 07:00:34"
bitcoin,34171.0,640396653902.6808,49699646381.49701,11.314384437069451,1624460390,2423,"2021-06-23 08:00:07"
bitcoin,33584.0,629242914143.8708,46297264170.61365,5.23037751224795,1624463989,2427,"2021-06-23 09:00:03"
bitcoin,33647.0,631347735925.0562,43339878796.656525,3.9702178341488454,1624467592,2431,"2021-06-23 10:00:03"
bitcoin,33708.0,631280062745.8739,41909210355.90031,2.886961261829086,1624471192,2435,"2021-06-23 11:00:04"
bitcoin,33446.0,626521147619.0624,40803441227.114716,1.264181116837552,1624474784,2439,"2021-06-23 12:00:03"
bitcoin,33044.0,619279244861.1403,39786998876.293205,1.1387248220666406,1624478375,2442,"2021-06-23 13:00:03"
bitcoin,33202.0,623219735188.555,39949796002.48804,0.7477408100487961,1624481993,2445,"2021-06-23 14:00:03"
bitcoin,33449.0,626883388757.7362,40076144559.59155,3.7480386015561833,1624485595,2450,"2021-06-23 15:00:05"
bitcoin,33539.0,629346151631.5719,40050111811.59959,3.3619092987745716,1624489182,2456,"2021-06-23 16:00:03"
bitcoin,33703.0,631634847766.2311,39798236962.44067,3.7167310352725003,1624492795,2460,"2021-06-23 17:00:04"
bitcoin,33348.0,627061830336.6028,37862255686.54201,-3.8627495922528072,1624496398,2461,"2021-06-23 18:00:10"
bitcoin,32708.0,612992032376.794,35623543849.58752,-3.865588801604284,1624499997,2467,"2021-06-23 19:00:04"
bitcoin,32572.0,608380227609.2946,35124374527.233765,-3.9031928376566847,1624503599,2470,"2021-06-23 20:00:11"
bitcoin,32494.0,608993992316.4109,34315418027.71219,-4.392146362578664,1624507195,2476,"2021-06-23 21:00:03"
bitcoin,32661.0,610352945347.2219,34441415822.0034,-3.0560845620180497,1624510792,2480,"2021-06-23 22:00:04"
bitcoin,33005.0,618562463845.3156,34118961370.742332,-4.117508493597565,1624514399,2481,"2021-06-23 23:00:03"
bitcoin,33239.0,622956018748.0437,33986464183.463554,-1.9399900395473377,1624517999,2488,"2021-06-24 00:00:07"
bitcoin,32975.0,621365419072.4327,33640587931.234783,-3.317107481925319,1624521591,2490,"2021-06-24 01:00:04"
bitcoin,33299.0,618688506480.1344,33552452803.455757,-1.4209077952464797,1624525194,2495,"2021-06-24 02:00:08"
bitcoin,33409.0,628119962898.629,33360555531.362064,-1.732031577423309,1624528782,2499,"2021-06-24 03:00:04"
bitcoin,33300.0,624460817193.2166,32809820923.562714,-3.1776786560499315,1624532392,2501,"2021-06-24 04:00:04"
bitcoin,33908.0,632171777006.7421,33080698967.182602,-0.0763277714858225,1624535987,2507,"2021-06-24 05:00:03"
bitcoin,34039.0,636779094925.1245,33661240936.9565,-0.49811108630396217,1624539597,2509,"2021-06-24 06:00:04"
bitcoin,34029.0,637771186677.4774,32223898576.70442,0.2186883341728009,1624543202,2516,"2021-06-24 07:00:03"
bitcoin,34078.0,638978678131.5106,31332991663.60943,-0.08107397650619208,1624546795,2519,"2021-06-24 08:00:03"
bitcoin,33949.0,645982994307.2445,31348550647.871124,1.1831824693055393,1624550393,2523,"2021-06-24 09:00:04"
bitcoin,34529.0,647133527469.5349,31417047613.34795,2.6213515375954146,1624553976,2525,"2021-06-24 10:00:03"
bitcoin,34817.0,651946032883.5607,32931172172.733772,3.74639982687179,1624557594,2530,"2021-06-24 11:00:03"
bitcoin,34970.0,657378205229.5759,33206215487.534798,4.697549649832002,1624561191,2534,"2021-06-24 12:00:12"
bitcoin,34870.0,653495511814.2015,32914632204.486225,5.527954535582612,1624564763,2538,"2021-06-24 13:00:07"
bitcoin,34971.0,654383446034.0039,32497203963.45423,5.749889438392022,1624568400,2543,"2021-06-24 14:00:03"
bitcoin,34811.0,652926551963.6232,31950931962.643623,4.060041552455711,1624571995,2548,"2021-06-24 15:00:04"
bitcoin,34765.0,651894618669.557,31902660137.54158,3.688486669702489,1624575583,2551,"2021-06-24 16:00:03"
bitcoin,34687.0,650340461975.8141,31867436914.5424,2.92138692731311,1624579182,2555,"2021-06-24 17:00:03"
bitcoin,34788.0,654179005026.9938,31917610360.39626,4.317676026459676,1624582757,2560,"2021-06-24 18:00:03"
bitcoin,34796.0,650488522462.2401,31909142801.42985,6.38602561888231,1624586379,2564,"2021-06-24 19:00:04"
bitcoin,35206.0,662974294615.2002,32352816291.407703,8.08700192508475,1624589996,2566,"2021-06-24 20:00:04"
bitcoin,35195.0,659638962211.4841,32326972248.179626,8.31212356713745,1624593574,2571,"2021-06-24 21:00:03"
bitcoin,34763.0,651533426178.1449,31739181373.573116,6.434283701339649,1624597191,2575,"2021-06-24 22:00:19"
bitcoin,34612.0,646709714373.6257,31537855563.764244,4.870098880348994,1624600796,2577,"2021-06-24 23:00:03"
bitcoin,34584.0,648174756631.2788,31546432516.797512,4.0444900159106485,1624604389,2583,"2021-06-25 00:00:04"
bitcoin,34251.0,637246106059.6791,31679169137.755108,3.9787812672710845,1624608004,2586,"2021-06-25 01:00:07"
bitcoin,34311.0,640895964537.38,31990633527.545734,2.998092732849488,1624611601,2592,"2021-06-25 02:00:07"
bitcoin,33917.0,637118450663.438,31752624632.010532,1.60088763716769,1624615199,2596,"2021-06-25 03:00:07"
bitcoin,33744.0,630532639782.2078,32374173044.81301,1.1673679219694164,1624618799,2600,"2021-06-25 04:00:04"
bitcoin,33390.0,625717061833.8726,33197812751.451992,-1.5293393727054985,1624622384,2604,"2021-06-25 05:00:03"
bitcoin,33035.0,620735264121.72,33556635944.841717,-2.9703881456917,1624625946,2608,"2021-06-25 06:00:04"
bitcoin,33101.0,620290615276.3425,34694828965.37413,-2.7283265836268584,1624629587,2609,"2021-06-25 07:00:03"
bitcoin,32752.0,613854388668.7147,35388562890.77396,-3.942841106713605,1624633198,2613,"2021-06-25 08:00:07"
bitcoin,32842.0,615550128000.3395,35765934645.15448,-3.259103550409645,1624636785,2619,"2021-06-25 09:00:18"
bitcoin,31928.0,598408931422.0349,35864171105.835144,-8.085781369765794,1624640390,2622,"2021-06-25 10:00:03"
bitcoin,31699.0,594111639617.4003,35583583436.90751,-8.956458932262377,1624643990,2628,"2021-06-25 11:00:18"
bitcoin,32262.0,604675559034.8663,36490293566.384705,-7.744051447071737,1624647585,2630,"2021-06-25 12:00:03"
bitcoin,32264.0,604713891521.8032,37145366993.38223,-7.400129835412231,1624651184,2636,"2021-06-25 13:00:03"
bitcoin,32303.0,606617136266.3232,37463617341.85918,-7.626849076728314,1624654797,2638,"2021-06-25 14:00:04"
bitcoin,31933.0,598504481440.2611,37745243159.15572,-8.269580948273111,1624658368,2643,"2021-06-25 15:00:03"
bitcoin,31494.0,590293329069.3125,37612158232.108986,-9.408811213675937,1624661983,2645,"2021-06-25 16:00:06"
bitcoin,31943.0,598703019611.4526,38635245431.3565,-7.941443581526038,1624665575,2649,"2021-06-25 17:00:03"
bitcoin,32133.0,603270305516.1276,39565973930.23654,-7.371653509631754,1624669196,2654,"2021-06-25 18:00:03"
bitcoin,31842.0,593248073733.5718,39180041005.29802,-8.53498852153322,1624672793,2658,"2021-06-25 19:00:03"
bitcoin,32066.0,596914687336.302,38986542241.6799,-8.904487934318126,1624676403,2661,"2021-06-25 20:00:11"
bitcoin,32119.0,602005729978.0765,38947918550.18164,-8.739517545701144,1624679981,2666,"2021-06-25 21:00:19"
bitcoin,32373.0,606707420049.8885,39200136852.17076,-6.873754670732035,1624683586,2672,"2021-06-25 22:00:04"
bitcoin,32354.0,606410380834.6047,39339846130.767365,-6.523908388674904,1624687161,2675,"2021-06-25 23:00:04"
bitcoin,31681.0,593786100664.6814,38681211156.373,-8.246875877504056,1624690796,2680,"2021-06-26 00:00:04"
bitcoin,30829.0,579566000913.4512,38889153421.05987,-9.990347658282593,1624694401,2683,"2021-06-26 01:00:17"
bitcoin,30139.0,567452665531.8595,39493893653.345726,-12.159898994145475,1624697999,2687,"2021-06-26 02:00:05"
bitcoin,31469.0,589826225695.8673,42484502560.239044,-7.2169708977964655,1624701595,2689,"2021-06-26 03:00:08"
bitcoin,31061.0,582178821027.8734,41930252555.15283,-7.950454824701116,1624705193,2693,"2021-06-26 04:00:19"
bitcoin,32073.0,597813259923.1631,42978968144.99136,-3.9331434068953257,1624708771,2697,"2021-06-26 05:00:03"
bitcoin,31700.0,597516196484.1078,41796105801.08121,-4.045522949795389,1624712379,2703,"2021-06-26 06:00:03"
bitcoin,30829.0,584225912509.9377,40636860102.26404,-6.862881572972339,1624715972,2706,"2021-06-26 07:00:04"
bitcoin,31405.0,583533159297.5585,41313962289.99762,-4.113436288458054,1624719595,2710,"2021-06-26 08:00:03"
bitcoin,31405.0,583533159297.5585,41313962289.99762,-4.113436288458054,1624719595,2714,"2021-06-26 09:00:37"
